,id,title,unpublished,Backup Link,sheet_entry,sheet_line,youtube_dl_entry_contributor120,Backup_found
273,-74q_Tw-tbE,早辰 。早晨：第一百三十七集：取消強積金對沖、工作生活平衡,False,,,,,False
274,-75CZ3cT7Rg,回到未來錢：碌爆卡後果會係點？ (演員：廖碧兒、陳奐仁、蝦頭),False,,,,,False
275,-7abioQiwF0,教育電視同事製作:《風生水起》MV,False,,,,,False
276,-7arwDvR3n0,2012-05-05 頭條新聞 太后與小豪子,False,,,,,False
277,-7Err22S0vQ,台灣故事 II：小草的夢想,False,,,,,False
278,-7KTaD5aMTc,聽出好戲勢：《火速救兵 IV》劇埸版─守破離,False,,,,,False
279,-7SsgsfoLcQ,千禧年代：千禧年代 7月16日,False,,,,,False
280,-7w1StYRvGY,"The Pulse：Opening of HK-Zhuhai-Macau Bridge, Shatin-Central link scandal: discussion with Michael Ti",False,,,,True,True
281,-7Wwa1Oe7zE,23/11/07重點新聞：城市大學校長候選人與師生會面,False,,,,,False
282,-7xCONNZLDo,頭條新聞:2011-06-17出口,False,,,,,False
283,-7Yoc-opanQ,2012-11-3 頭條新聞 特首QA,False,,,,,False
284,-82JucDGTMY,6-3-2011 The Works Dr John  New Orleans' Musical  Ambassador,False,,,,,False
285,-8h5sINklm0,大樹之歌前奏．木棉,False,,,,,False
286,-8NOqkMfVqo,左右紅藍綠：國際視野：從新加坡政治脈絡看大選結果的啟示,False,,,,,False
287,-9uqcfI4iF0,鏗鏘集：青春的苦澀,False,,,,,False
288,-a_5Lhx4KEA,小學校際通識大賽 2015：第三集,False,,,,,False
289,-A2wPeSF-zM,走進吳冠中的江南：奼紫嫣紅開遍,False,,,,,False
290,-AcKauPU-nQ,香港故事-本土 plus+：忘卻.放下,False,https://mega.nz/file/cGwWATyC#YU9ee1r0PJqnYy0VnPr13NfGyH7vWVORDznFhS8yhc8,True,861.0,True,True
291,-AEiSenRbcQ,五餅二魚係真唔係？脹爆綿花糖又夠幾多人食？,False,,,,,False
292,-akKpb_zJRA,《我們都是這樣唱大的》- 譚詠麟: 朋友,False,,,,,False
293,-amIO_uTibQ,9/5/2013 議事論事 : 集體談判權 + 行政長官答問會 + 郭榮鏗(法律界) + 陳方安生,False,,,,,False
294,-AN6XqdMBkM,10/04/2009重點新聞：泰國幾百名示威者突破警方防線,False,,,,,False
295,-axSQTiezHc,《12音樂門‧逃》 : 十二位熱愛音樂歌者怎樣通往音樂大門,False,,,,,False
296,-B76WNi_xUQ,早辰。早晨：手語直播節目︰鄧炳強承認5.10傳媒經歷和情況「不理想」；確診個案再現？,False,,,,,False
297,-Bh1xjwkF7w,議事論事：「六四30年」特輯（二）：流亡; 政情堂邊鶴︰在囚議員能否出席立法會?; 「論政」嘉賓: 鍾國斌 (自由黨黨魁),False,,,,,False
298,-BjNZrw5G44,8花齊放 2018：第一集,True,,,,,False
299,-bMNge3A0qs,藝坊星期天 第二十一集 陳子晉，陳子旭,False,,,,,False
300,-bPA0s0dmWU,19/06/2008重點新聞：大澳羌山道明早開放u3000未來兩周仍有可能封閉,False,,,,,False
301,-bqcPRqIooM,早辰。早晨：手語直播節目︰DQ風波,False,,,,,False
302,-BYuzs3l2g8,"The Pulse：Chan Tong-kai case, discussion with Joseph Cheng & volunteer lawyers",False,,,,True,True
303,-cbXEu2DQnc,千禧年代：千禧年代 9月3日,False,,,,,False
304,-CC6PEqc2Tw,警訊：法例知多啲–商品說明條例(健身中心不良營商手法),False,,,,,False
305,-CD2RhpNgLc,鏗鏘集：其實你是個天使,False,,,,,False
306,-cEyp_lqKZE,"The Works：Singer songwriter Panai Kusmi, i-dance Festival, in the studio euphonium player Steven M",False,,,,,False
307,-D_KkRPOMhk,《小時候》的「小敏」(路家敏),False,,,,,False
308,-D-h_Gt6e04,「有能者．聘之」嘉許行動u3000接受提名,False,,,,,False
309,-DeJm6hQukg,早辰保抗力：無口罩用點算好？,True,,,,,False
310,-dkWzAuSyhk,24/6/2011 The Pulse : Resuming the Home Ownership Scheme,False,,,,,False
311,-dr_sTJXT-w,25/06/2011 原來錢作怪II : 市場直擊(內地紅酒市場) + 臥底出更(超市佈局),False,,,,,False
312,-drDz8ltUvs,千禧年代：千禧年代 4月13日,True,,,,,False
313,-e--Q0Awd6Y,2012-11-3 頭條新聞 超人模式,False,,,,,False
314,-e3spye7MzI,早辰。早晨：手語直播節目︰第九十集,False,,,,,False
315,-eFz6kCh80k,21/12/2007重點新聞：兩間電力公司申請元旦起加價,False,,,,,False
316,-emNd-9HhAI,上網問功課 同行抗疫：第二十八集,False,,,,,False
317,-eo1kbVk6iU,街角有樂：街角有樂 第17集 : 香港仔,False,,,,,False
318,-etlwkS7h3E,09/1/2009重點新聞：政府撥款百萬元改建大澳學校為避風中心,False,,,,,False
319,-EtRLkTHgSs,早辰‧早晨：手語直播節目︰沙中綫工程疑令土瓜灣樓宇沉降；戶外工作飲水難,False,,,,,False
320,-Etvqizrpco,Harry哥哥好鄰居：第二十七集,False,,,,,False
321,-euzQPCxraU,20/5/2011 頭條新聞: 補損機制,False,,,,,False
322,-Ew_xbmfeMU,「英語一分鐘」重溫之六十九,False,,,,,False
323,-eWLjZPOnq4,2011 11 25 陶析新聞,False,,,,,False
324,-faCR-7JgfY,香港歷史系列III 香港報業,False,,,,,False
325,-FBeI-REbsQ,《火速救兵III》預告片,False,,,,,False
326,-FgQlt6pWWs,體壇無極限：體壇無極限 #1,False,,,,,False
327,-fl_Sg7c5x8,日常8點半 (民生．飲食)：第四十五集,False,,,,,False
328,-Fn6H05eO6Y,私隱何價 II 第三集 閃婚,False,,,,,False
329,-FTVmvpwQG0,18/09/2008重點新聞：曾蔭權表示本港金融市場波動將維持一段時間,False,,,,,False
330,-fV7DU2dPYs,藝坊星期天(第二輯) 第十二集 元旦特輯 - Lydia Kavina莉迪亞．嘉芬娜,False,,,,,False
331,-g2_KjHPTP8,星星的孩子：藍光,False,,,,,False
332,-G9USz4PhEU,視點31：廁紙選戰；TSA復考；中史科政治化；認知障礙症,False,,,,,False
333,-gdNubpL-vQ,一家Travel定Trouble：去玩有話題,False,,,,,False
334,-GIJ8b9V688,Lee Siu Nung對Lee Siu Lung (2/2) - 光影5號Pop-up聲畫廣播劇,False,,,,,False
335,-gOIcoUmjpE,2012-06-23 頭條新聞 太后與小豪子,False,,,,,False
336,-GYDlgJJQVo,15/02/2008重點新聞：黃福全：法例對淫褻物品定義不清楚,False,,,,,False
337,-H0A8LCdjjQ,新一輯《小星人 Go Go Go》（預告）,False,,,,,False
338,-hf-Kvu14ys,《大廚出動》文化大熔爐‧馬來西亞(預告),False,,,,,False
339,-HlMpksK5dc,全民動起來：挑戰,False,,,,,False
340,-HO8Y25ZHps,2010-7-16 The Pulse : Minimum wage,False,,,,,False
341,-hOfoOWwwgE,視點31：影子學生；港鐵多宗事故；菲傭進軍內地；壹週刊賣盤,False,,,,,False
342,-HOvEYp3aJA,「激辯」第三集: 澳門入境黑名單，港澳關係見艱難 (part1),False,,,,,False
343,-Hu_itFlczE,5/08/2009重點新聞：聖保祿學校弱聽女生考獲9優,False,,,,,False
344,-HX82rGoYGw,01/07/2008重點新聞：七一遊行人士盼當局關注通脹u3000勿用人唯親,False,,,,,False
345,-iQln68_g0o,日常8點半 (民生‧旅遊)：第二十六集,False,,,,,False
346,-IZSLRAqW90,早辰 。早晨：第一百四十七集:、＜污水VS清水＞,False,,,,,False
347,-jeF6hs_GXU,日常8點半 (民生．飲食)：第二十七集,False,,,,,False
348,-Jf36c3ieS0,城巿論壇30周年 紀念活動(2),False,,,,,False
349,-jimhgOEs18,2010-7-9 The Pulse : Hong Kong's freedom of speech,False,,,,,False
350,-jjjKxcjzLs,Harry哥哥放暑假：第十六集,True,,,,,False
351,-JRx_F3wgeg,早辰‧早晨：德國學生中國簽證被取消；WWF象牙廣告引起爭議,False,,,,,False
352,-jSvQueB79o,9/1/2014 議事論事第十四集：「五區公投」 + 2014 Formula E + 政黨系列之公民黨 + 譚蕙芸,False,,,,,False
353,-Ju-MY4p8hY,投資新世代：投資新世代 11月3日,False,,,,,False
354,-K4AGpuKg1s,戰火無情,False,,,,,False
355,-kCn4Uqg72o,有房出租第15集 《打救地球》 NG,False,,,,,False
356,-kCQNgXlkRQ,「金曲40我和你」經典視像：陳奕迅,False,,,,,False
357,-kdpniqw2BQ,20/4/2012 The Pulse : Internet Copyright Law vs Freedom of Speech,False,,,,,False
358,-khq5DmkBro,04/06/2011 原來錢作怪 : 市場直擊(卡通肖像)+臥底出更(大型商場),False,,,,,False
359,-knCYzMqvsw,"The Pulse：i-Cable & discussion on the challenges in the TV industry, Two Sessions in Beijing",False,,,,True,True
360,-KOT-U7REFE,自在八點半：退而不憂,False,,,,,False
361,-KqgkXafKXU,頭條新聞:2011-06-24 陶析新聞,False,,,,,False
362,-Kt3AmogvlI,視點31：中美新冷戰下的示威；以公義之名-大圍捕；由廿三條走到國安法,False,,,,,False
363,-kTHmw3FzXY,早辰。早晨：手語直播節目︰元旦遊行；太空旅遊,False,,,,,False
364,-KTzVQ4mbrM,視點31：不尋常政府；空置校舍；中學生談港獨,False,https://mega.nz/file/JkoWVbIB#7xzFSv9Ca-djNFiMEhadr5YFVsO7BrQjG-WqOVYAWC0,True,381.0,,True
365,-l8c6joMONw,頭條新聞：「博嘴博舌」西九豪庭,False,,,,,False
366,-lbN79L2-9E,16-5-2014 The Pulse,False,,,,True,True
367,-ld08kVdjvI,10/2/2012 The Pulse : Poll Leak Controversy at Baptist University,False,,,,,False
368,-LFhA6GPQrc,千禧年代：千禧年代 5月15日,False,,,,,False
369,-lFwlp-peAM,頭條新聞 :癲夠未 Lion Rock Fest,False,,,,,False
370,-lGuKO0vaO0,2010-2-05 The Pulse : HK- Not  Pet friendly,False,,,,,False
371,-LQtTecFsjg,07/1/2009重點新聞：立法會否決取消功能組別動議,False,,,,,False
372,-lricrsR03I,議事論事：回歸二十年之無孔不入,False,,,,,False
373,-m9TcdVHxOs,21/12/2008重點新聞：有團體趁冬至探訪區內獨居長者,False,,,,,False
374,-Mak3QtqTus,警訊：罪案呼籲─發布淫褻物品,False,,,,,False
375,-mHjzdSdvxk,警訊：醉酒鬧事引致犯法,False,,,,,False
376,-mMbqH9QqqM,警訊 原始股投資騙案,False,,,,,False
377,-mXacHVV8cc,Harry哥哥好鄰居：第四十集,False,,,,,False
378,-MYaeIjPHz4,Harry哥哥好鄰居：第一百二十八集,False,,,,,False
379,-n3C3DkOxJw,17-11-2012 頭條新聞 新人事 新秩序,False,,,,,False
380,-nDQnoWd0MA,7/08/2009重點新聞：余志穩說署任三年不能升職雖感失望但升遷制度公平,False,,,,,False
381,-nJc3pCpnhY,Harry哥哥放暑假：第三十八集,False,,,,,False
382,-nPQmvh69d0,11/6/2010 警訊 : 防止虐老特輯,False,,,,,False
383,-NTlbH4DmHQ,全城戒備 恐龍出沒？,False,,,,,False
384,-nXHq3B8d6U,18/02/2009重點新聞：約2千間店舖下月3日起推行「日日無膠袋日」,False,,,,,False
385,-NXS5gNg1rI,2011香港藝術發展獎 - 年度最佳藝術家（邢亮）,False,,,,,False
386,-ODJ3pPO8hA,自在8點半 (消閒)：第二十三集,False,,,,,False
387,-OHTT2J3OvY,Hong Kong Connection：National Anthem Law,True,,,,,False
388,-OSe5sp8_3E,"The Works：Impact of coronavirus on the arts: cancellation of HK Arts Festival, Art Basel & Art Centr",False,,,,,False
389,-P33hzdrztA,早辰。早晨：手語直播節目︰劉鑾雄司法覆核《逃犯條例》；日本新年號「令和」,False,,,,,False
390,-pfHanNu0Ps,香港故事 - 他們的情書：承傳‧愛,False,,,,,False
391,-PlO5a1iYEM,27/03/2008重點新聞：李嘉誠表示股市波動大呼籲投資者量力而為,False,,,,,False
392,-PvV9_hErpo,The Pulse：Interview with Henry Tang & teaching Chinese history in schools,False,,,,True,True
393,-pXvIxHRaYY,Harry哥哥放暑假：第十八集,False,,,,,False
394,-Q-ePgvD-4Q,文藝港台: 第三十三集：《傑出華人系列》2003 - 饒宗頤 - 最美的境界,False,,,,,False
395,-qD_q6sz1vg,有音樂有快樂,False,,,,,False
396,-qnCHGQknG4,海底歷奇．張保仔,False,,,,,False
397,-Qq6q-m4Z1U,「激辯」第二集(精華1:) 應遵守議事規則?,False,,,,,False
398,-QrfIcs4RbY,Ben Sir談《演藝盛薈:風流寡婦》 Arts On Air: The Merry Widow,False,,,,,False
399,-qxOEt_KWVQ,28/07/2009重點新聞：港深合作打擊港人跨境吸毒,False,,,,,False
400,-R5EdBfYJLM,2008新季度電視節目巡禮: 週末週日晚七點亞洲電視本港台,False,,,,,False
401,-riz4_48rXo,2012-06-30 頭條新聞 明天的特首甚麼都沒有...,False,,,,,False
402,-RlqMyfl7AQ,日常8點半 (民生‧旅遊)：第二十三集,False,,,,,False
403,-rOd1l1l2yk,15/03/2013 : The Pulse,False,,,,,False
404,-Rph5e02Ekw,早辰。早晨：手語直播節目︰國泰收購香港快運；台灣「紅人」歐陽娜娜,False,,,,,False
405,-rR4Rj8-sx4,香港有你：傅家俊與吳安儀,False,,,,,False
406,-RshcqJ5wyo,"26/10/2010 The Works (Part2) :Techno Choreography ""Mortal Engine""",False,,,,,False
407,-RvH1txtcdA,第62屆香港學校朗誦節 (優勝者表演) :黃梓峰與鄭皓丰,False,,,,,False
408,-s0zxg80czs,五夜講場 - 真係好科學 2019：細菌訊息戰,False,,,,,False
409,-S88Qka-VlU,Harry 哥哥好鄰居 III：第十五集,False,,,,,False
410,-Sj8AuxmAZk,警訊：人物誌-爆炸品處理主任-李展超,False,,,,,False
411,-soDh2SXnvw,頭條新聞 2011 10 07超人身害革命,False,,,,,False
412,-tDqJOBE1Is,議事論事：兩辦角色；「見薇知著」嘉賓：大律師公會副主席葉巧琦、基本法委員會委員梁美芬,False,,,,,False
413,-tinbUlmV20,Harry哥哥好鄰居 夏日樹屋之旅：第廿三集,False,,,,,False
414,-TkeY45XFYI,2/7/2011 原來錢作怪II : 市場直擊(跨境學童)+臥底出更(電影院運作),False,,,,,False
415,-tl9AdZ3jko,左右紅藍綠：國際視野：疫情下的俄羅斯,False,,,,,False
416,-TM42AYbBIY,寵物情‧人：校園裡的貓(下),False,,,,,False
417,-trJaaYpRnQ,五夜講場 - 文學放得開：文學衣裝,False,,,,True,True
418,-tTTvQS0Ddw,華人移民史 – 闖拉美：華人移民史 – 闖拉美 #3,False,,,,,False
419,-TUgOms-fk4,19/10/2010 有房出租 第3集 《嫁個有錢人 香港精神》預告,False,,,,,False
420,-TX7c89sN7k,早辰。早晨：手語直播節目︰習近平《告台灣同胞書》40周年講話；爆買福岡福袋的中國人,False,,,,,False
421,-ty3tuLL2eE,22/11/2009重點新聞：泛民多個政黨發起車輪式接力遊行,False,,,,,False
422,-u_OOcTvyS8,「一班人去賣藝：不一樣的16、7歲」港幣兩元換兩歐羅,False,,,,,False
423,-u-1hzjdLTs,《有倉出租》主題曲：滄桑倉Song,False,,,,,False
424,-u-Zz7NwzmM,有倉出租：全神退保,False,,,,,False
425,-U0S-PowGME,鄭欣宜—女生加油（試聽版）,False,,,,,False
426,-U9YGUV0gUs,千禧年代：千禧年代 6月1７日,False,,,,,False
427,-uAumXWBlQU,升斗之歌(2008) : 多謝長腿叔叔,False,,,,,False
428,-Ul9eHV1Y_I,議事論事：金門人的抉擇（英文字幕版）  Legco Review: The Future of Taiwan’s Kinmen (With English Subtitles),True,,,,,False
429,-UqacEuu0lw,早辰 。早晨：第一百三十二集：選戰、香港「小清新」歌手內地發展,False,,,,,False
430,-vGkNiAFgtA,廣播道開咪：第8集 - 黃凱芹,False,,,,,False
431,-Vk3nTKCack,光影流聲360：暢遊電台直播室,False,,,,,False
432,-vN3mHR-PnI,早辰。早晨：手語直播節目︰建國70年；儼如死城的國慶,True,,,,,False
433,-VN5BhGFRVQ,香港藝術節2011＠藝坊星期天,False,,,,,False
434,-VNGRTFeqB0,警訊  交通安全須知 綠色公仔人像燈號,False,,,,,False
435,-vQ3TTJ7pNA,投資新世代：投資新世代 3月9日,False,,,,,False
436,-vrti1dAxy0,「中文一分鐘」重溫之十七,False,,,,,False
437,-VSVkfDRYpo,《是男非男》第九集 - 也許求愛很難 (預告),False,,,,,False
438,-VwyEuafpV4,演藝盛薈．音樂到會：伍卓賢: 洗手歌/小小世界 It’s A Small World/Let it go,False,,,,,False
439,-W1mkonY-DQ,2012-04-28 頭條新聞 頭條劇場 － 新特首梁班子,False,,,,,False
440,-w60Dy51NWM,23/1/2009重點新聞：落馬洲車禍死者家屬向曾蔭權跪地哭訴,False,,,,,False
441,-WBQ0bpRGCo,警訊 網上招聘騙身分證,False,,,,,False
442,-wGWbnij-6c,Hong Kong Connection：We Connect,True,,,,,False
443,-wjB5h_PcoA,鏗鏘40年︰得獎作品精選：一人一票的迷思,False,,,,,False
444,-wJeaFMnoKI,"The Pulse：29th anniversary of Tiananmen Sqaure crackdown: interview with Joshua Wong, Senia Ng, Xu X",False,,,,True,True
445,-WYMx2y8Qrw,議事論事：議事論事第二十一集: 新界東補選 - 革新VS革命; 亞視提早停播? ; 飛哥與你嘉賓: 涂謹申 (立法會議員),False,,,,,False
446,-X0QyUSmdgQ,《金光閃閃演唱會Kylie Minogue Golden》宣傳片,False,,,,,False
447,-XBiEYPrSn4,藝坊星期天(第二輯) 第四十集「劉香成看中國」攝影展,False,,,,,False
448,-xCZ_4OLifw,警訊：罪案呼籲–現金發放計劃電話騙案,False,,,,,False
449,-xF6wcgkQfg,日常8點半 (民生·消閒)：第七十二集,False,,,,,False
450,-XFBRulPLm0,體壇無極限：體壇無極限 #15,False,,,,,False
451,-xmch6m64R4,早辰。早晨：手語直播節目︰第一百四十八集,False,,,,,False
452,-XmXU099UY0,16/04/2008重點新聞：聖火在港傳遞路程縮短u3000周五實時測試,False,,,,,False
453,-XZl2nYOw4A,"21/12/2010 The Works Xmas Musical Special : The Flower Duet from ""Lakme""",False,,,,,False
454,-Y_0wWpyxzM,早辰 。早晨：第十三集：施政報告，兌現承諾？,False,,,,,False
455,-YfjFnXv2n4,早辰。早晨：手語直播節目︰監警會外國專家跳船；風雲人物何君堯,True,,,,,False
456,-ylTiS0-tPo,Harry哥哥好鄰居IV：第三十五集,True,,,,,False
457,-YmoqTwHbYM,05/07/2008重點新聞：首發團大陸遊客到台中觀光u3000邵琪偉連戰盼兩岸進一步合作,False,,,,,False
458,-z_IVJPX3NU,天人合一：綠‧惜香港,False,,,,,False
459,-z1yeeuEqus,11/01/2013 The Pulse : Impeaching the Chief Executive,False,,,,,False
460,-z6GzQ2DCRM,藝坊星期天(第二輯) 第三十五集 六四廿三周年,False,,,,,False
461,-z6W8jvRRKU,五夜講場 – 真係好科學 2018：我有一個航天夢,False,,,,,False
462,-z9k5MJpLzM,《我們都是這樣唱大的》- 鄭國江: 我心喜歡你,False,,,,,False
463,-zBUSYVGrBU,中國故事IV (烏都語字幕)：偶像團練習生  پردے کے پیچھے,False,,,,,False
464,-zcYkVJwOxk,女子民宿B&B： Hanami(魔法花園) - 特式花球,False,,,,,False
465,-ZGMnV1i-6g,「獅子山下2016：《獅子山下2016》第二集﹕蚊之」精華,False,,,,,False
466,-Zit-NjK3dA,香港故事-職外高人：畫藝人生,False,,,,,False
467,-ziwoWmGAgM,早辰。早晨：手語直播節目︰《逃犯條例》立法會攻防戰；六四審查,False,,,,,False
468,-ZKp5LOce6Y,早辰 。早晨  (手語直播節目)：手語直播節目︰第一百八十二集,False,,,,,False
469,-ZNLM6GdEU4,日常8點半(體育運動)：第一集,False,,,,,False
470,-ZSo1X09gN0,6/5/2011頭條新聞:  誰在害怕艾未未,False,,,,,False
471,-zYliAdHZc4,2010-6-12 頭條新聞 : 動筆動（尊子）─ 操控式普選,False,,,,,False
472,0_EWpt1c-x8,左右紅藍綠：政府放寬限聚令能否紓緩飲食業經營困境？,False,,,,,False
473,0-HsPUnv054,16/12/2012 藝坊星期天(第三輯) 第九集,False,,,,,False
474,0-ja889h-7Q,Petualangan Dunia Laut – Dari Lensaku 2015 (Bahasa Indonesia Subtitled)  海底漫遊 - 華人攝影師 (印尼語字幕),False,,,,,False
475,0-TEswt2mE4,Harry哥哥快樂農莊：第5集,False,,,,,False
476,0-vDmFNqK2Y,"第四十一屆十大中文金曲: 十大金曲獎: 《停半分鐘聽一闋歌》, 《到此一遊》,  《小問題》, 《認真如初》",False,,,,,False
477,007LSOwI1M4,緣來好食德  2015：椰果從哪來？,False,,,,,False
478,00aV4EP94Rs,23/08/2009 升斗之歌 : 英國青年香港電影夢,False,,,,,False
479,01GTFAIimvc,頭條新聞：第11集－一點都不能少,False,,,,True,True
480,01Py5WLUiUk,早辰‧早晨：手語直播節目︰嶺南畢業生典禮示威；冬季衣服回收反思,False,,,,,False
481,01Zd1RD8uPQ,Harry 哥哥好鄰居 III：第三十三集,True,,,,,False
482,02a-eNuM8TM,24/10/2008重點新聞：80名駐港解放軍參觀科大與師生交流,False,,,,,False
483,02BWxpBddQc,Harry哥哥好鄰居：第二十九集,False,,,,,False
484,02jDZUktDYs,《硬地音樂》第3集 － 秋紅 預告,False,,,,,False
485,02UvbxFXvXM,警訊 網上祈福黨,False,,,,,False
486,034ncvg9IHw,鏗鏘集：野鳥為鄰,False,,,,,False
487,037i3fe8srM,健康．動起來同行抗疫,False,,,,,False
488,03dvH3SJVG4,鏗鏘集：國歌法,False,,,,,False
489,03GdV7mOlpQ,Harry哥哥好鄰居IV：第一集,False,,,,,False
